Timestamp, X, Y, Z 
1519638641812,0.5731964111328125,-1.0919647216796875,10.286575317382812
1519638641815,0.484619140625,-0.7735443115234375,9.314529418945312
1519638641815,0.4726409912109375,-0.70770263671875,9.197219848632812
1519638641815,0.5348968505859375,-0.7974853515625,9.531204223632812
1519638641815,0.448699951171875,-0.802276611328125,9.557540893554688
1519638641815,0.2344207763671875,-0.8585357666015625,9.552749633789062
1519638641815,0.07281494140625,-0.962677001953125,9.653305053710938
1519638641815,0.12548828125,-1.0225372314453125,9.65570068359375
1519638641816,0.27392578125,-1.0369110107421875,9.666473388671875
1519638641816,0.2021026611328125,-0.99859619140625,9.697601318359375
1519638641816,0.17816162109375,-0.92437744140625,9.638946533203125
1519638642034,0.2499847412109375,-0.8740997314453125,9.537185668945312
1519638642034,0.23681640625,-0.8645172119140625,9.586273193359375
1519638642034,0.22125244140625,-0.8908538818359375,9.732315063476562
1519638642034,0.137451171875,-0.9339599609375,9.75506591796875
1519638642035,0.0644378662109375,-0.8740997314453125,9.716751098632812
1519638642035,0.0800018310546875,-0.7352294921875,9.551559448242188
1519638642035,0.0967559814453125,-0.7005157470703125,9.43304443359375
1519638642035,0.151824951171875,-0.7005157470703125,9.541976928710938
1519638642035,0.179351806640625,-0.6741790771484375,9.666473388671875
1519638642036,0.14105224609375,-0.656219482421875,9.615005493164062
1519638642036,0.1290740966796875,-0.6586151123046875,9.537185668945312
1519638642255,0.1458282470703125,-0.63946533203125,9.535995483398438
1519638642255,0.1877288818359375,-0.6203155517578125,9.64373779296875
1519638642255,0.1398468017578125,-0.6143341064453125,9.800552368164062
1519638642255,0.0273284912109375,-0.6418609619140625,9.824493408203125
1519638642255,0.1087188720703125,-0.638275146484375,9.773025512695312
1519638642255,0.157806396484375,-0.5867919921875,9.64971923828125
1519638642256,-0.02056884765625,-0.474273681640625,9.530014038085938
1519638642256,-0.052886962890625,-0.433563232421875,9.609024047851562
1519638642256,-0.0612640380859375,-0.4347686767578125,9.753860473632812
1519638642256,-0.03851318359375,-0.4203948974609375,9.683242797851562
1519638642256,0.0967559814453125,-0.396453857421875,9.502471923828125
1519638642476,0.1661834716796875,-0.3138580322265625,9.430648803710938
1519638642477,-0.037322998046875,-0.2456207275390625,9.45819091796875
1519638642477,-0.1462554931640625,-0.1929473876953125,9.594650268554688
1519638642477,-0.0337371826171875,-0.1666107177734375,9.553955078125
1519638642477,0.0500640869140625,-0.12591552734375,9.404312133789062
1519638642478,0.120697021484375,-0.068450927734375,9.474945068359375
1519638642478,0.1458282470703125,-0.05767822265625,9.699996948242188
1519638642478,-0.049285888671875,-0.0133819580078125,9.886749267578125
1519638642478,-0.031341552734375,0.0321044921875,9.822097778320312
1519638642478,0.0919647216796875,0.132659912109375,9.64971923828125
1519638642478,0.137451171875,0.2176513671875,9.704788208007812
1519638642694,0.0644378662109375,0.25238037109375,9.826889038085938
1519638642694,0.05126953125,0.3098297119140625,9.673660278320312
1519638642694,0.0273284912109375,0.3517303466796875,9.447402954101562
1519638642694,-0.03253173828125,0.44390869140625,9.367202758789062
1519638642694,-0.1295013427734375,0.5265045166015625,9.435440063476562
1519638642694,-0.1306915283203125,0.548065185546875,9.47015380859375
1519638642694,-0.1163330078125,0.59234619140625,9.461776733398438
1519638642694,-0.02294921875,0.6785430908203125,9.579086303710938
1519638642695,0.1817474365234375,0.7779083251953125,9.799362182617188
1519638642695,0.2703399658203125,0.8533172607421875,9.859207153320312
1519638642695,0.2715301513671875,0.8844451904296875,9.707183837890625
1519638642695,0.2440032958984375,0.8844451904296875,9.664077758789062
1519638642918,0.2619476318359375,0.8485260009765625,9.716751098632812
1519638642918,0.2763214111328125,0.7324066162109375,9.926254272460938
1519638642918,0.058441162109375,0.6270599365234375,9.98370361328125
1519638642919,-0.2216796875,0.5767822265625,9.885543823242188
1519638642919,-0.3330078125,0.479827880859375,9.86041259765625
1519638642919,-0.4790496826171875,0.2080841064453125,10.351226806640625
1519638642919,-0.5616455078125,-0.0050048828125,10.86358642578125
1519638642919,-0.6634063720703125,0.14703369140625,10.771408081054688
1519638642919,-0.3413848876953125,0.417572021484375,10.34283447265625
1519638642920,0.19012451171875,0.3792724609375,9.9561767578125
1519638642920,0.4199676513671875,-0.16900634765625,10.19439697265625
1519638643142,0.105133056640625,-1.056060791015625,11.310104370117188
1519638643142,-0.39166259765625,-1.6462249755859375,12.619720458984375
1519638643142,-0.644256591796875,-1.5277099609375,12.334823608398438
1519638643142,-0.7352294921875,-0.9746551513671875,10.379959106445312
1519638643142,-0.913604736328125,-0.5185546875,8.99371337890625
1519638643143,-1.083587646484375,-0.4407501220703125,8.933853149414062
1519638643143,-1.1973114013671875,-0.570037841796875,9.161300659179688
1519638643143,-1.14703369140625,-0.6669921875,8.7303466796875
1519638643143,-0.8022613525390625,-0.638275146484375,8.076736450195312
1519638643144,-0.4886322021484375,-0.6681976318359375,8.105453491210938
1519638643144,-0.5424957275390625,-0.7723388671875,8.848861694335938
1519638643360,-0.7699432373046875,-0.8166351318359375,9.483322143554688
1519638643361,-0.860931396484375,-0.60235595703125,9.440231323242188
1519638643361,-0.734039306640625,-0.226470947265625,8.7674560546875
1519638643361,-0.59637451171875,0.058441162109375,8.235946655273438
1519638643361,-0.507781982421875,0.2128753662109375,8.273056030273438
1519638643361,-0.4132080078125,0.30145263671875,8.399948120117188
1519638643361,-0.31146240234375,0.3349761962890625,8.307769775390625
1519638643361,-0.1031646728515625,0.4091949462890625,8.24432373046875
1519638643361,0.093170166015625,0.4906005859375,8.277847290039062
1519638643362,0.083587646484375,0.566009521484375,8.270660400390625
1519638643362,-0.2348480224609375,0.633056640625,8.168899536132812
1519638643573,-0.49102783203125,0.6881256103515625,8.153350830078125
1519638643573,-0.4958038330078125,0.7012939453125,8.344879150390625
1519638643573,-0.307861328125,0.6414337158203125,8.648941040039062
1519638643573,-0.2420196533203125,0.54327392578125,9.190032958984375
1519638643573,-0.191741943359375,0.405609130859375,9.78619384765625
1519638643573,-0.207305908203125,0.3134307861328125,10.245880126953125
1519638643574,-0.4215850830078125,0.30145263671875,10.33685302734375
1519638643574,-0.3617401123046875,0.0297088623046875,10.613388061523438
1519638643574,0.05126953125,-0.5149688720703125,11.9002685546875
1519638643574,0.3517303466796875,-0.7352294921875,12.913009643554688
1519638643574,0.19012451171875,-0.64544677734375,11.697952270507812
1519638643775,-0.1630096435546875,-0.3713226318359375,9.818511962890625
1519638643775,0.0548553466796875,-0.5580596923828125,9.4486083984375
1519638643775,0.64501953125,-1.4032135009765625,11.543533325195312
1519638643775,1.05682373046875,-2.049652099609375,13.96527099609375
1519638643775,1.219635009765625,-1.880859375,13.930557250976562
1519638643775,1.3118133544921875,-1.1865386962890625,11.190383911132812
1519638643775,1.128662109375,-0.597564697265625,8.816543579101562
1519638643775,0.8114166259765625,-0.4934234619140625,8.477752685546875
1519638643775,0.860504150390625,-0.62750244140625,8.97454833984375
1519638643775,1.06640625,-0.67059326171875,8.884765625
1519638643982,1.2806854248046875,-0.5688323974609375,8.4454345703125
1519638643982,1.266326904296875,-0.4347686767578125,8.251510620117188
1519638643982,0.7563629150390625,-0.331817626953125,8.381988525390625
1519638643983,0.2128753662109375,-0.20611572265625,8.555572509765625
1519638643983,-0.0612640380859375,0.036895751953125,8.356857299804688
