TimeStamp, CellandDirection, BSSID, SSID, Strength
1520606836998,C12D4,38:90:a5:37:40:8d,tudelft-dastud, -76
1520606836998,C12D4,50:0f:80:fd:7f:52,tudelft-dastud, -66
1520606836998,C12D4,50:0f:80:c4:5f:6d,tudelft-dastud, -67
1520606836998,C12D4,50:0f:80:c4:5f:60,eduroam, -60
1520606836998,C12D4,38:90:a5:8f:e7:0e,TUvisitor, -83
1520606836998,C12D4,50:0f:80:fd:84:4d,tudelft-dastud, -81
1520606836998,C12D4,38:90:a5:8c:93:e0,eduroam, -71
1520606836998,C12D4,50:0f:80:c4:60:0d,tudelft-dastud, -74
1520606836998,C12D4,50:0f:80:fd:7f:5d,tudelft-dastud, -77
1520606836998,C12D4,38:90:a5:8c:93:ed,tudelft-dastud, -72
1520606836998,C12D4,38:90:a5:20:f0:ff,eduroam, -87
1520606836998,C12D4,50:0f:80:fd:7f:5f,eduroam, -77
1520606836998,C12D4,50:0f:80:fd:7f:51,TUvisitor, -67
1520606836998,C12D4,38:90:a5:37:46:9f,eduroam, -85
1520606836998,C12D4,50:0f:80:fd:7f:be,TUvisitor, -76
1520606836998,C12D4,50:0f:80:ee:6d:30,eduroam, -75
1520606836998,C12D4,50:0f:80:c0:ce:2e,TUvisitor, -66
1520606836998,C12D4,50:0f:80:d8:ee:0d,tudelft-dastud, -85
1520606836998,C12D4,50:0f:80:e3:7a:fe,TUvisitor, -84
1520606836998,C12D4,50:0f:80:d8:f4:2f,eduroam, -83
1520606836998,C12D4,50:0f:80:c4:5f:9f,eduroam, -85
1520606836998,C12D4,50:0f:80:c0:d6:8d,tudelft-dastud, -77
1520606836998,C12D4,50:0f:80:e0:e6:df,eduroam, -88
1520606836998,C12D4,50:0f:80:c0:ce:21,TUvisitor, -67
1520606836998,C12D4,38:90:a5:91:7f:8f,eduroam, -69
1520606836998,C12D4,50:0f:80:c4:5f:7e,TUvisitor, -73
1520606836998,C12D4,50:0f:80:c4:60:01,TUvisitor, -76
1520606836998,C12D4,50:0f:80:c9:58:7d,tudelft-dastud, -77
1520606836998,C12D4,50:0f:80:ee:6d:3e,TUvisitor, -85
1520606836998,C12D4,50:0f:80:e3:79:6e,TUvisitor, -64
1520606836998,C12D4,50:0f:80:d8:ee:0e,TUvisitor, -86
