TimeStamp, CellandDirection, BSSID, SSID, Strength
1520605043926,C6D2,38:90:a5:37:42:d0,eduroam, -55
1520605043926,C6D2,38:90:a5:37:40:8d,tudelft-dastud, -62
1520605043926,C6D2,50:0f:80:fd:7f:52,tudelft-dastud, -68
1520605043926,C6D2,50:0f:80:ee:6d:5e,TUvisitor, -87
1520605043926,C6D2,50:0f:80:c4:5f:6d,tudelft-dastud, -78
1520605043926,C6D2,50:0f:80:c4:5f:6e,TUvisitor, -78
1520605043926,C6D2,38:90:a5:20:e9:0d,tudelft-dastud, -68
1520605043926,C6D2,38:90:a5:37:42:d1,TUvisitor, -56
1520605043926,C6D2,38:90:a5:8c:93:e0,eduroam, -77
1520605043926,C6D2,38:90:a5:37:40:80,eduroam, -57
1520605043926,C6D2,38:90:a5:8c:93:ee,TUvisitor, -86
1520605043926,C6D2,38:90:a5:00:09:4e,TUvisitor, -89
1520605043926,C6D2,38:90:a5:37:40:8e,TUvisitor, -63
1520605043926,C6D2,50:0f:80:e3:79:6d,tudelft-dastud, -62
1520605043926,C6D2,50:0f:80:fd:7f:bf,eduroam, -89
1520605043926,C6D2,50:0f:80:e3:79:6f,eduroam, -62
1520605043926,C6D2,38:90:a5:8c:93:ed,tudelft-dastud, -86
1520605043926,C6D2,50:0f:80:fd:7f:bd,tudelft-dastud, -91
1520605043926,C6D2,38:90:a5:20:e9:02,tudelft-dastud, -57
1520605043926,C6D2,50:0f:80:fd:7f:51,TUvisitor, -68
1520605043926,C6D2,38:90:a5:20:e9:00,eduroam, -57
1520605043926,C6D2,50:0f:80:fd:7f:be,TUvisitor, -90
1520605043926,C6D2,38:90:a5:37:40:82,tudelft-dastud, -57
1520605043926,C6D2,50:0f:80:e3:79:60,eduroam, -64
1520605043926,C6D2,38:90:a5:8c:93:ef,eduroam, -87
1520605043926,C6D2,38:90:a5:8c:93:e1,TUvisitor, -79
1520605043926,C6D2,50:0f:80:e3:74:20,eduroam, -73
1520605043926,C6D2,50:0f:80:e3:74:21,TUvisitor, -73
1520605043926,C6D2,50:0f:80:e3:74:2f,eduroam, -90
1520605043926,C6D2,38:90:a5:37:40:8f,eduroam, -63
1520605043926,C6D2,38:90:a5:91:74:10,eduroam, -77
1520605043926,C6D2,38:90:a5:91:7f:8f,eduroam, -90
1520605043926,C6D2,38:90:a5:20:e9:0f,eduroam, -69
1520605043926,C6D2,50:0f:80:e3:74:22,tudelft-dastud, -73
1520605043926,C6D2,38:90:a5:00:09:4f,eduroam, -89
1520605043926,C6D2,50:0f:80:e3:74:2d,tudelft-dastud, -90
1520605043926,C6D2,38:90:a5:37:42:df,eduroam, -47
1520605043926,C6D2,50:0f:80:e3:79:6e,TUvisitor, -62
1520605043926,C6D2,38:90:a5:20:e9:0e,TUvisitor, -69
1520605043926,C6D2,50:0f:80:fd:7f:b0,eduroam, -78
1520605043926,C6D2,50:0f:80:e3:74:2e,TUvisitor, -90
1520605043926,C6D2,38:90:a5:91:74:12,tudelft-dastud, -77
1520605043926,C6D2,38:90:a5:20:e9:01,TUvisitor, -57
1520605043926,C6D2,38:90:a5:37:42:d2,tudelft-dastud, -56
1520605043926,C6D2,50:0f:80:e3:79:61,TUvisitor, -64
1520605043926,C6D2,38:90:a5:91:74:11,TUvisitor, -75
1520605043926,C6D2,50:0f:80:c4:5f:62,tudelft-dastud, -78
1520605043926,C6D2,38:90:a5:37:40:81,TUvisitor, -57
1520605043926,C6D2,38:90:a5:37:42:dd,tudelft-dastud, -48
1520605043926,C6D2,38:90:a5:37:42:de,TUvisitor, -49
1520605043926,C6D2,50:0f:80:c4:5f:6f,eduroam, -78
1520605043926,C6D2,38:90:a5:00:09:4d,tudelft-dastud, -89
1520604998923,C6D2,38:90:a5:37:40:8d,tudelft-dastud, -63
1520604998923,C6D2,38:90:a5:37:42:d0,eduroam, -65
1520604998923,C6D2,50:0f:80:fd:7f:52,tudelft-dastud, -67
1520604998923,C6D2,50:0f:80:ee:6d:5e,TUvisitor, -92
1520604998923,C6D2,50:0f:80:c4:5f:6d,tudelft-dastud, -74
1520604998923,C6D2,50:0f:80:c4:5f:6e,TUvisitor, -73
1520604998923,C6D2,38:90:a5:20:e9:0d,tudelft-dastud, -57
1520604998923,C6D2,38:90:a5:37:42:d1,TUvisitor, -64
1520604998923,C6D2,38:90:a5:20:f0:fe,TUvisitor, -77
1520604998923,C6D2,50:0f:80:c0:ce:20,eduroam, -81
1520604998923,C6D2,50:0f:80:c4:60:0d,tudelft-dastud, -87
1520604998923,C6D2,38:90:a5:37:40:80,eduroam, -55
