TimeStamp, CellandDirection, BSSID, SSID, Strength
1520604611463,C5D4,38:90:a5:37:42:d0,eduroam, -50
1520604611463,C5D4,38:90:a5:37:40:8d,tudelft-dastud, -87
1520604611463,C5D4,50:0f:80:ee:6d:5e,TUvisitor, -75
1520604611463,C5D4,50:0f:80:c4:5f:6e,TUvisitor, -87
1520604611463,C5D4,38:90:a5:20:e9:0d,tudelft-dastud, -66
1520604611463,C5D4,38:90:a5:37:42:d1,TUvisitor, -50
1520604611463,C5D4,38:90:a5:20:f0:fe,TUvisitor, -72
1520604611463,C5D4,38:90:a5:37:40:8e,TUvisitor, -87
1520604611463,C5D4,50:0f:80:e3:79:62,tudelft-dastud, -71
1520604611463,C5D4,50:0f:80:e3:79:6d,tudelft-dastud, -79
1520604611463,C5D4,50:0f:80:e3:79:6f,eduroam, -79
1520604611463,C5D4,38:90:a5:20:e9:02,tudelft-dastud, -55
1520604611463,C5D4,38:90:a5:20:f0:ff,eduroam, -73
1520604611463,C5D4,38:90:a5:20:e9:00,eduroam, -55
1520604611463,C5D4,50:0f:80:ee:6d:5f,eduroam, -75
1520604611463,C5D4,38:90:a5:20:f0:fd,tudelft-dastud, -72
1520604611463,C5D4,50:0f:80:c0:ce:2e,TUvisitor, -75
1520604611463,C5D4,38:90:a5:37:40:82,tudelft-dastud, -72
1520604611463,C5D4,50:0f:80:ee:6d:51,TUvisitor, -60
1520604611463,C5D4,38:90:a5:91:74:10,eduroam, -67
1520604611463,C5D4,38:90:a5:37:40:8f,eduroam, -87
1520604611463,C5D4,50:0f:80:c0:ce:2f,eduroam, -75
1520604611463,C5D4,50:0f:80:ee:6d:5d,tudelft-dastud, -76
1520604611463,C5D4,50:0f:80:c0:ce:21,TUvisitor, -76
1520604611463,C5D4,50:0f:80:fd:7f:b2,tudelft-dastud, -73
1520604611463,C5D4,38:90:a5:20:e9:0f,eduroam, -66
1520604611463,C5D4,50:0f:80:ee:6d:50,eduroam, -60
1520604611463,C5D4,50:0f:80:fd:7f:b1,TUvisitor, -73
1520604611463,C5D4,38:90:a5:91:74:1e,TUvisitor, -84
1520604611463,C5D4,38:90:a5:37:42:df,eduroam, -57
1520604611463,C5D4,50:0f:80:ee:6d:52,tudelft-dastud, -61
1520604611463,C5D4,38:90:a5:20:e9:0e,TUvisitor, -66
1520604611463,C5D4,50:0f:80:fd:7f:b0,eduroam, -73
1520604611463,C5D4,50:0f:80:e3:79:6e,TUvisitor, -79
1520604611463,C5D4,50:0f:80:c0:ce:22,tudelft-dastud, -76
1520604611463,C5D4,38:90:a5:91:74:12,tudelft-dastud, -68
1520604611463,C5D4,38:90:a5:20:e9:01,TUvisitor, -54
1520604611463,C5D4,38:90:a5:37:42:d2,tudelft-dastud, -50
1520604611463,C5D4,50:0f:80:e3:79:61,TUvisitor, -71
1520604611463,C5D4,50:0f:80:c4:60:0f,eduroam, -84
1520604611463,C5D4,38:90:a5:91:74:11,TUvisitor, -68
1520604611463,C5D4,38:90:a5:37:40:81,TUvisitor, -72
1520604611463,C5D4,38:90:a5:37:42:dd,tudelft-dastud, -56
1520604611463,C5D4,38:90:a5:37:42:de,TUvisitor, -56
1520604611463,C5D4,50:0f:80:c4:60:0e,TUvisitor, -84
1520604611463,C5D4,50:0f:80:c0:ce:2d,tudelft-dastud, -76
1520604616464,C5D4,38:90:a5:37:42:d0,eduroam, -56
1520604616464,C5D4,50:0f:80:ee:6d:5e,TUvisitor, -74
1520604616464,C5D4,50:0f:80:c4:5f:6e,TUvisitor, -86
1520604616464,C5D4,38:90:a5:20:e9:0d,tudelft-dastud, -68
1520604616464,C5D4,38:90:a5:37:42:d1,TUvisitor, -56
1520604616464,C5D4,38:90:a5:20:f0:fe,TUvisitor, -71
1520604616464,C5D4,38:90:a5:37:40:8e,TUvisitor, -85
1520604616464,C5D4,50:0f:80:e3:79:62,tudelft-dastud, -74
1520604616464,C5D4,38:90:a5:91:74:1d,tudelft-dastud, -86
1520604616464,C5D4,38:90:a5:20:e9:02,tudelft-dastud, -57
1520604616464,C5D4,38:90:a5:20:f0:ff,eduroam, -71
1520604616464,C5D4,38:90:a5:20:e9:00,eduroam, -53
1520604616464,C5D4,50:0f:80:ee:6d:5f,eduroam, -74
1520604616464,C5D4,50:0f:80:fd:7f:be,TUvisitor, -86
1520604616464,C5D4,38:90:a5:20:f0:fd,tudelft-dastud, -71
1520604616464,C5D4,50:0f:80:c0:ce:2e,TUvisitor, -76
1520604616464,C5D4,38:90:a5:37:40:82,tudelft-dastud, -74
1520604616464,C5D4,50:0f:80:ee:6d:51,TUvisitor, -63
1520604616464,C5D4,38:90:a5:91:74:10,eduroam, -69
1520604616464,C5D4,50:0f:80:c0:ce:2f,eduroam, -75
1520604616464,C5D4,50:0f:80:ee:6d:5d,tudelft-dastud, -74
1520604616464,C5D4,50:0f:80:c0:ce:21,TUvisitor, -75
1520604616464,C5D4,50:0f:80:fd:7f:b2,tudelft-dastud, -78
1520604616464,C5D4,38:90:a5:20:e9:0f,eduroam, -67
1520604616464,C5D4,50:0f:80:ee:6d:50,eduroam, -62
1520604616464,C5D4,50:0f:80:fd:7f:b1,TUvisitor, -78
1520604616464,C5D4,38:90:a5:91:74:1e,TUvisitor, -85
1520604616464,C5D4,38:90:a5:37:42:df,eduroam, -57
