TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520607510871,C13,D3,50:0f:80:fd:7f:52,tudelft-dastud, -70
1520607510871,C13,D3,38:90:a5:37:40:8c,TU Delft Open Dagen, -80
1520607510871,C13,D3,50:0f:80:c4:5f:6d,tudelft-dastud, -61
1520607510871,C13,D3,50:0f:80:c4:5f:60,eduroam, -52
1520607510871,C13,D3,38:90:a5:20:f0:fe,TUvisitor, -87
1520607510871,C13,D3,50:0f:80:c0:ce:20,eduroam, -55
1520607510871,C13,D3,50:0f:80:fd:84:4d,tudelft-dastud, -77
1520607510871,C13,D3,38:90:a5:8f:e7:0f,eduroam, -92
1520607510871,C13,D3,38:90:a5:8c:93:e0,eduroam, -70
1520607510871,C13,D3,50:0f:80:fd:85:cf,eduroam, -74
1520607510871,C13,D3,50:0f:80:fd:7f:5d,tudelft-dastud, -77
1520607510871,C13,D3,50:0f:80:d8:f3:7e,TUvisitor, -79
1520607510871,C13,D3,38:90:a5:00:09:43,TU Delft Open Dagen, -68
1520607510871,C13,D3,50:0f:80:e3:79:63,TU Delft Open Dagen, -65
1520607510871,C13,D3,50:0f:80:c0:d6:83,TU Delft Open Dagen, -80
1520607510871,C13,D3,38:90:a5:8c:93:ed,tudelft-dastud, -82
1520607510871,C13,D3,e0:3f:49:09:d9:9c,TRIBLER, -91
1520607510871,C13,D3,38:90:a5:20:f0:ff,eduroam, -87
1520607510871,C13,D3,38:90:a5:9d:1b:1c,TU Delft Open Dagen, -85
1520607510871,C13,D3,50:0f:80:fd:7f:5f,eduroam, -77
1520607510871,C13,D3,5c:96:9d:65:76:8d,SLDE-™-2, -76
1520607510871,C13,D3,38:90:a5:37:46:9f,eduroam, -75
1520607510871,C13,D3,50:0f:80:fd:7f:bc,TU Delft Open Dagen, -78
1520607510871,C13,D3,50:0f:80:fd:7f:be,TUvisitor, -77
1520607510871,C13,D3,38:90:a5:37:42:dc,TU Delft Open Dagen, -84
1520607510871,C13,D3,28:cf:e9:13:ff:69,Programming's MacBook Pro, -70
1520607510871,C13,D3,38:90:a5:20:f0:fd,tudelft-dastud, -87
1520607510871,C13,D3,50:0f:80:c0:ce:2e,TUvisitor, -59
1520607510871,C13,D3,38:90:a5:37:40:82,tudelft-dastud, -75
1520607510871,C13,D3,50:0f:80:d8:ee:0d,tudelft-dastud, -86
1520607510871,C13,D3,50:0f:80:e3:7a:fc,TU Delft Open Dagen, -83
1520607510871,C13,D3,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -58
1520607510871,C13,D3,50:0f:80:c4:5f:63,TU Delft Open Dagen, -52
1520607510871,C13,D3,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -60
1520607510871,C13,D3,38:90:a5:37:46:93,TU Delft Open Dagen, -66
1520607510871,C13,D3,50:0f:80:e0:e6:df,eduroam, -86
1520607510871,C13,D3,50:0f:80:c0:d6:8d,tudelft-dastud, -89
1520607510871,C13,D3,38:90:a5:20:f0:fc,TU Delft Open Dagen, -86
1520607510871,C13,D3,50:0f:80:c0:ce:21,TUvisitor, -54
1520607510871,C13,D3,50:0f:80:d8:ee:03,TU Delft Open Dagen, -79
1520607510871,C13,D3,38:90:a5:91:7f:8f,eduroam, -90
1520607510871,C13,D3,50:0f:80:c4:5f:7e,TUvisitor, -76
1520607510871,C13,D3,38:90:a5:20:e9:03,TU Delft Open Dagen, -68
1520607510871,C13,D3,50:0f:80:d8:f3:70,eduroam, -71
1520607510871,C13,D3,38:90:a5:37:46:92,tudelft-dastud, -65
1520607510871,C13,D3,50:0f:80:c9:58:7d,tudelft-dastud, -83
1520607510871,C13,D3,50:0f:80:c4:60:03,TU Delft Open Dagen, -75
1520607510871,C13,D3,50:0f:80:fd:85:03,TU Delft Open Dagen, -70
1520607510871,C13,D3,38:90:a5:37:46:9e,TUvisitor, -75
1520607510871,C13,D3,50:0f:80:ee:6d:3e,TUvisitor, -88
1520607510871,C13,D3,50:0f:80:fd:85:cc,TU Delft Open Dagen, -74
1520607510871,C13,D3,38:90:a5:37:46:9d,tudelft-dastud, -75
1520607510871,C13,D3,50:0f:80:e3:7a:ff,eduroam, -80
1520607510871,C13,D3,50:0f:80:e3:79:6e,TUvisitor, -68
1520607510871,C13,D3,38:90:a5:20:e9:0e,TUvisitor, -77
1520607510871,C13,D3,50:0f:80:d8:ee:0e,TUvisitor, -87
1520607510871,C13,D3,38:90:a5:91:7f:8c,TU Delft Open Dagen, -89
1520607510871,C13,D3,50:0f:80:fd:84:4e,TUvisitor, -77
1520607510871,C13,D3,e0:3f:49:09:d9:98,TRIBLER, -82
1520607510871,C13,D3,38:90:a5:91:7f:8e,TUvisitor, -88
1520607510871,C13,D3,50:0f:80:e0:e6:dd,tudelft-dastud, -87
1520607510871,C13,D3,50:0f:80:c4:60:0f,eduroam, -73
1520607510871,C13,D3,50:0f:80:c9:58:7f,eduroam, -82
1520607510871,C13,D3,50:0f:80:d8:ee:0c,TU Delft Open Dagen, -87
1520607510871,C13,D3,38:90:a5:7e:60:7f,eduroam, -90
1520607510871,C13,D3,50:0f:80:c4:5f:62,tudelft-dastud, -52
1520607510871,C13,D3,38:90:a5:37:42:de,TUvisitor, -84
1520607510871,C13,D3,50:0f:80:c4:5f:6f,eduroam, -65
1520607510871,C13,D3,50:0f:80:c4:60:0c,TU Delft Open Dagen, -77
1520607510871,C13,D3,50:0f:80:fd:85:0f,eduroam, -83
1520607510871,C13,D3,50:0f:80:c4:5f:9c,TU Delft Open Dagen, -88
1520607510871,C13,D3,50:0f:80:c4:5f:6e,TUvisitor, -61
1520607510871,C13,D3,50:0f:80:d8:f3:7d,tudelft-dastud, -80
1520607510871,C13,D3,50:0f:80:c4:5f:9e,TUvisitor, -87
1520607510871,C13,D3,50:0f:80:d8:f3:72,tudelft-dastud, -70
1520607510871,C13,D3,50:0f:80:d8:f3:7c,TU Delft Open Dagen, -81
1520607510871,C13,D3,38:90:a5:00:09:4e,TUvisitor, -79
1520607510871,C13,D3,50:0f:80:d8:ee:0f,eduroam, -86
1520607510871,C13,D3,50:0f:80:e3:79:62,tudelft-dastud, -64
1520607510871,C13,D3,50:0f:80:e3:79:6d,tudelft-dastud, -68
1520607510871,C13,D3,50:0f:80:ee:6d:3c,TU Delft Open Dagen, -88
1520607510871,C13,D3,50:0f:80:e3:79:6f,eduroam, -69
1520607510871,C13,D3,50:0f:80:fd:7f:bd,tudelft-dastud, -77
1520607510871,C13,D3,50:0f:80:fe:3f:8e,TUvisitor, -81
1520607510871,C13,D3,50:0f:80:fd:7f:b3,TU Delft Open Dagen, -74
1520607510871,C13,D3,50:0f:80:c4:5f:7d,tudelft-dastud, -77
1520607510871,C13,D3,50:0f:80:c4:5f:7c,TU Delft Open Dagen, -76
1520607510871,C13,D3,50:0f:80:d8:f3:7f,eduroam, -82
1520607510871,C13,D3,50:0f:80:e3:79:6c,TU Delft Open Dagen, -69
1520607510871,C13,D3,38:90:a5:20:e9:0c,TU Delft Open Dagen, -78
1520607510871,C13,D3,38:90:a5:8c:93:e1,TUvisitor, -71
1520607510871,C13,D3,38:90:a5:00:09:4c,TU Delft Open Dagen, -81
1520607510871,C13,D3,38:90:a5:91:7f:8d,tudelft-dastud, -86
1520607510871,C13,D3,50:0f:80:fe:3f:8d,tudelft-dastud, -83
1520607510871,C13,D3,50:0f:80:d8:ee:02,tudelft-dastud, -78
1520607510871,C13,D3,50:0f:80:c0:ce:23,TU Delft Open Dagen, -55
1520607510871,C13,D3,50:0f:80:d8:f3:71,TUvisitor, -70
1520607510871,C13,D3,50:0f:80:c4:5f:61,TUvisitor, -53
1520607510871,C13,D3,50:0f:80:c0:ce:2f,eduroam, -60
1520607510871,C13,D3,c4:b3:01:cd:f6:27,Gio's Mac Wifi, -85
1520607510871,C13,D3,50:0f:80:c4:5f:73,TU Delft Open Dagen, -69
1520607510871,C13,D3,38:90:a5:00:09:41,TUvisitor, -67
