TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520615703903,C12,D1,38:90:a5:37:40:8d,tudelft-dastud, -71
1520615703903,C12,D1,50:0f:80:c4:5f:6d,tudelft-dastud, -67
1520615703903,C12,D1,38:90:a5:8f:e7:0e,TUvisitor, -79
1520615703903,C12,D1,38:90:a5:8c:93:e0,eduroam, -63
1520615703903,C12,D1,50:0f:80:c4:60:0d,tudelft-dastud, -69
1520615703903,C12,D1,50:0f:80:fd:7f:5d,tudelft-dastud, -80
1520615703903,C12,D1,50:0f:80:d8:f3:7e,TUvisitor, -73
1520615703903,C12,D1,38:90:a5:00:09:43,TU Delft Open Dagen, -73
1520615703903,C12,D1,50:0f:80:e3:79:63,TU Delft Open Dagen, -59
1520615703903,C12,D1,38:90:a5:06:ba:cc,TU Delft Open Dagen, -87
1520615703903,C12,D1,38:90:a5:8c:93:ed,tudelft-dastud, -68
1520615703903,C12,D1,50:0f:80:fd:7f:53,TU Delft Open Dagen, -73
1520615703903,C12,D1,38:90:a5:20:f0:ff,eduroam, -88
1520615703903,C12,D1,38:90:a5:8c:93:ec,TU Delft Open Dagen, -67
1520615703903,C12,D1,50:0f:80:fd:7f:51,TUvisitor, -73
1520615703903,C12,D1,5c:96:9d:65:76:8d,SLDE-™-2, -79
1520615703903,C12,D1,50:0f:80:fd:7f:bc,TU Delft Open Dagen, -80
1520615703903,C12,D1,50:0f:80:fd:7f:be,TUvisitor, -79
1520615703903,C12,D1,38:90:a5:37:42:dc,TU Delft Open Dagen, -78
1520615703903,C12,D1,50:0f:80:c0:ce:2e,TUvisitor, -63
1520615703903,C12,D1,50:0f:80:e3:7a:fc,TU Delft Open Dagen, -86
1520615703903,C12,D1,50:0f:80:e3:7a:fe,TUvisitor, -85
1520615703903,C12,D1,50:0f:80:d8:f4:2f,eduroam, -79
1520615703903,C12,D1,50:0f:80:d8:f1:8c,TU Delft Open Dagen, -88
1520615703903,C12,D1,00:25:9c:d5:69:e1,NetworkSecurity, -86
1520615703903,C12,D1,38:90:a5:00:01:8d,tudelft-dastud, -90
1520615703903,C12,D1,38:90:a5:8f:e7:dd,tudelft-dastud, -88
1520615703903,C12,D1,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -67
1520615703903,C12,D1,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -64
1520615703903,C12,D1,50:0f:80:c4:5f:63,TU Delft Open Dagen, -70
1520615703903,C12,D1,50:0f:80:c0:d6:8d,tudelft-dastud, -82
1520615703903,C12,D1,50:0f:80:c9:58:7c,TU Delft Open Dagen, -74
1520615703903,C12,D1,38:90:a5:20:f0:fc,TU Delft Open Dagen, -88
1520615703903,C12,D1,38:90:a5:20:e9:03,TU Delft Open Dagen, -80
1520615703903,C12,D1,50:0f:80:c4:60:01,TUvisitor, -78
1520615703903,C12,D1,50:0f:80:c9:58:7d,tudelft-dastud, -72
1520615703903,C12,D1,50:0f:80:c4:60:03,TU Delft Open Dagen, -88
1520615703903,C12,D1,38:90:a5:37:46:9e,TUvisitor, -87
1520615703903,C12,D1,38:90:a5:9d:1b:3c,TU Delft Open Dagen, -83
1520615703903,C12,D1,38:90:a5:37:46:9d,tudelft-dastud, -86
1520615703903,C12,D1,50:0f:80:e3:79:6e,TUvisitor, -55
1520615703903,C12,D1,50:0f:80:c9:58:7e,TUvisitor, -74
1520615703903,C12,D1,e0:3f:49:09:d9:98,TRIBLER, -87
1520615703903,C12,D1,38:90:a5:91:7f:8e,TUvisitor, -73
1520615703903,C12,D1,50:0f:80:c4:60:0f,eduroam, -71
1520615703903,C12,D1,50:0f:80:c9:58:7f,eduroam, -73
1520615703903,C12,D1,50:0f:80:ee:6d:3f,eduroam, -84
1520615703903,C12,D1,38:90:a5:37:42:dd,tudelft-dastud, -79
1520615703903,C12,D1,50:0f:80:c0:d6:8f,eduroam, -82
1520615703903,C12,D1,38:90:a5:37:42:de,TUvisitor, -79
1520615703903,C12,D1,50:0f:80:c4:5f:6f,eduroam, -67
1520615703903,C12,D1,50:0f:80:d8:f1:8f,eduroam, -88
1520615703903,C12,D1,50:0f:80:c4:60:0c,TU Delft Open Dagen, -70
1520615703903,C12,D1,38:90:a5:37:42:d0,eduroam, -70
1520615703903,C12,D1,50:0f:80:c4:5f:9c,TU Delft Open Dagen, -86
1520615703903,C12,D1,50:0f:80:c4:5f:9e,TUvisitor, -87
1520615703903,C12,D1,38:90:a5:00:09:40,eduroam, -74
1520615703903,C12,D1,38:90:a5:8f:e7:0c,TU Delft Open Dagen, -80
1520615703903,C12,D1,38:90:a5:8c:93:ee,TUvisitor, -69
1520615703903,C12,D1,38:90:a5:00:09:4e,TUvisitor, -66
1520615703903,C12,D1,38:90:a5:9d:1b:3f,eduroam, -84
1520615703903,C12,D1,50:0f:80:e3:79:6d,tudelft-dastud, -55
1520615703903,C12,D1,50:0f:80:e3:79:62,tudelft-dastud, -60
1520615703903,C12,D1,50:0f:80:ee:6d:3c,TU Delft Open Dagen, -84
1520615703903,C12,D1,50:0f:80:e3:79:6f,eduroam, -54
1520615703903,C12,D1,38:90:a5:20:e9:02,tudelft-dastud, -80
1520615703903,C12,D1,1c:5f:2b:07:b2:26,Nao#4-5G, -88
1520615703903,C12,D1,50:0f:80:c4:5f:7c,TU Delft Open Dagen, -71
1520615703903,C12,D1,38:90:a5:91:7f:82,tudelft-dastud, -71
1520615703903,C12,D1,50:0f:80:d8:f3:7f,eduroam, -72
1520615703903,C12,D1,50:0f:80:e3:79:60,eduroam, -61
1520615703903,C12,D1,84:16:f9:69:1f:18,South_Kensington, -80
1520615703903,C12,D1,50:0f:80:e3:79:6c,TU Delft Open Dagen, -54
1520615703903,C12,D1,50:0f:80:fd:85:0c,TU Delft Open Dagen, -86
1520615703903,C12,D1,38:90:a5:8c:93:ef,eduroam, -69
