TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520603932442,C4,D2,38:90:a5:37:40:83,TU Delft Open Dagen, -63
1520603932442,C4,D2,38:90:a5:37:42:d0,eduroam, -65
1520603932442,C4,D2,38:90:a5:37:40:8d,tudelft-dastud, -72
1520603932442,C4,D2,38:90:a5:37:40:8c,TU Delft Open Dagen, -73
1520603932442,C4,D2,50:0f:80:c4:5f:6d,tudelft-dastud, -91
1520603932442,C4,D2,50:0f:80:c4:5f:9c,TU Delft Open Dagen, -91
1520603932442,C4,D2,50:0f:80:c4:5f:6e,TUvisitor, -92
1520603932442,C4,D2,38:90:a5:20:e9:0d,tudelft-dastud, -61
1520603932442,C4,D2,38:90:a5:37:42:d1,TUvisitor, -64
1520603932442,C4,D2,38:90:a5:20:f0:fe,TUvisitor, -77
1520603932442,C4,D2,50:0f:80:c4:5f:9e,TUvisitor, -88
1520603932442,C4,D2,38:90:a5:37:40:80,eduroam, -64
1520603932442,C4,D2,38:90:a5:8c:7c:d1,TUvisitor, -78
1520603932442,C4,D2,38:90:a5:37:40:8e,TUvisitor, -73
1520603932442,C4,D2,50:0f:80:e3:79:62,tudelft-dastud, -63
1520603932442,C4,D2,50:0f:80:e3:79:6d,tudelft-dastud, -76
1520603932442,C4,D2,50:0f:80:e3:79:63,TU Delft Open Dagen, -63
1520603932442,C4,D2,50:0f:80:e3:79:6f,eduroam, -75
1520603932442,C4,D2,50:0f:80:fd:7f:53,TU Delft Open Dagen, -79
1520603932442,C4,D2,50:0f:80:fd:7f:5e,TUvisitor, -90
1520603932442,C4,D2,38:90:a5:20:e9:02,tudelft-dastud, -49
1520603932442,C4,D2,38:90:a5:20:f0:ff,eduroam, -77
1520603932442,C4,D2,5c:96:9d:65:76:8d,SLDE-™-2, -78
1520603932442,C4,D2,38:90:a5:20:e9:00,eduroam, -49
1520603932442,C4,D2,50:0f:80:ee:6d:5f,eduroam, -80
1520603932442,C4,D2,50:0f:80:fd:7f:bc,TU Delft Open Dagen, -85
1520603932442,C4,D2,50:0f:80:fd:7f:b3,TU Delft Open Dagen, -76
1520603932442,C4,D2,50:0f:80:fd:7f:be,TUvisitor, -84
1520603932442,C4,D2,38:90:a5:37:42:dc,TU Delft Open Dagen, -62
1520603932442,C4,D2,28:cf:e9:13:ff:69,Programming's MacBook Pro, -82
1520603932442,C4,D2,38:90:a5:20:f0:fd,tudelft-dastud, -77
1520603932442,C4,D2,38:90:a5:37:40:82,tudelft-dastud, -64
1520603932442,C4,D2,50:0f:80:e3:79:60,eduroam, -63
1520603932442,C4,D2,50:0f:80:e3:79:6c,TU Delft Open Dagen, -77
1520603932442,C4,D2,38:90:a5:20:e9:0c,TU Delft Open Dagen, -61
1520603932442,C4,D2,50:0f:80:ee:6d:5c,TU Delft Open Dagen, -78
1520603932442,C4,D2,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -90
1520603932442,C4,D2,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -81
1520603932442,C4,D2,38:90:a5:37:40:8f,eduroam, -72
1520603932442,C4,D2,38:90:a5:8c:7c:d2,tudelft-dastud, -79
1520603932442,C4,D2,50:0f:80:ee:6d:53,TU Delft Open Dagen, -68
1520603932442,C4,D2,38:90:a5:20:f0:fc,TU Delft Open Dagen, -77
1520603932442,C4,D2,50:0f:80:ee:6d:5d,tudelft-dastud, -81
1520603932442,C4,D2,38:90:a5:20:e9:03,TU Delft Open Dagen, -49
1520603932442,C4,D2,38:90:a5:20:e9:0f,eduroam, -61
1520603932442,C4,D2,50:0f:80:e3:74:22,tudelft-dastud, -77
1520603932442,C4,D2,50:0f:80:fd:7f:b1,TUvisitor, -77
1520603932442,C4,D2,38:90:a5:91:74:1e,TUvisitor, -90
1520603932442,C4,D2,38:90:a5:37:42:df,eduroam, -63
1520603932442,C4,D2,5c:96:9d:65:76:8e,SLDE-™-2 5GHz, -85
1520603932442,C4,D2,50:0f:80:ee:6d:52,tudelft-dastud, -68
1520603932442,C4,D2,38:90:a5:20:e9:0e,TUvisitor, -61
1520603932442,C4,D2,50:0f:80:e3:79:6e,TUvisitor, -76
1520603932442,C4,D2,38:90:a5:20:e9:01,TUvisitor, -49
1520603932442,C4,D2,50:0f:80:e3:79:61,TUvisitor, -63
1520603932442,C4,D2,38:90:a5:37:42:d2,tudelft-dastud, -65
1520603932442,C4,D2,50:0f:80:e3:74:23,TU Delft Open Dagen, -78
1520603932442,C4,D2,38:90:a5:8c:7c:d3,TU Delft Open Dagen, -79
1520603932442,C4,D2,50:0f:80:c4:60:0f,eduroam, -87
1520603932442,C4,D2,38:90:a5:37:42:d3,TU Delft Open Dagen, -65
1520603932442,C4,D2,38:90:a5:37:40:81,TUvisitor, -63
1520603932442,C4,D2,38:90:a5:37:42:dd,tudelft-dastud, -62
1520603932442,C4,D2,38:90:a5:37:42:de,TUvisitor, -63
1520603932442,C4,D2,50:0f:80:c4:5f:9d,tudelft-dastud, -89
1520603932442,C4,D2,50:0f:80:c4:60:0c,TU Delft Open Dagen, -87
1520603937438,C4,D2,38:90:a5:37:42:d0,eduroam, -66
1520603937438,C4,D2,38:90:a5:37:40:83,TU Delft Open Dagen, -71
1520603937438,C4,D2,38:90:a5:37:40:8d,tudelft-dastud, -73
1520603937438,C4,D2,50:0f:80:ee:6d:5e,TUvisitor, -81
1520603937438,C4,D2,38:90:a5:37:40:8c,TU Delft Open Dagen, -73
1520603937438,C4,D2,38:90:a5:91:74:1f,eduroam, -87
1520603937438,C4,D2,50:0f:80:c4:5f:9c,TU Delft Open Dagen, -91
1520603937438,C4,D2,50:0f:80:c4:5f:6e,TUvisitor, -85
1520603937438,C4,D2,38:90:a5:20:e9:0d,tudelft-dastud, -61
1520603937438,C4,D2,38:90:a5:37:42:d1,TUvisitor, -66
1520603937438,C4,D2,38:90:a5:20:f0:fe,TUvisitor, -76
1520603937438,C4,D2,50:0f:80:c0:ce:20,eduroam, -74
1520603937438,C4,D2,50:0f:80:c4:60:0d,tudelft-dastud, -84
1520603937438,C4,D2,38:90:a5:8c:7c:d1,TUvisitor, -79
1520603937438,C4,D2,38:90:a5:37:40:8e,TUvisitor, -73
1520603937438,C4,D2,50:0f:80:e3:79:62,tudelft-dastud, -65
1520603937438,C4,D2,50:0f:80:e3:79:6d,tudelft-dastud, -76
1520603937438,C4,D2,50:0f:80:fd:7f:bf,eduroam, -84
1520603937438,C4,D2,50:0f:80:e3:79:63,TU Delft Open Dagen, -65
1520603937438,C4,D2,50:0f:80:fd:7f:53,TU Delft Open Dagen, -80
1520603937438,C4,D2,38:90:a5:20:e9:02,tudelft-dastud, -60
1520603937438,C4,D2,38:90:a5:20:f0:ff,eduroam, -75
1520603937438,C4,D2,38:90:a5:20:e9:00,eduroam, -60
1520603937438,C4,D2,50:0f:80:fd:7f:bc,TU Delft Open Dagen, -83
1520603937438,C4,D2,50:0f:80:fd:7f:b3,TU Delft Open Dagen, -78
1520603937438,C4,D2,38:90:a5:37:42:dc,TU Delft Open Dagen, -59
1520603937438,C4,D2,38:90:a5:20:f0:fd,tudelft-dastud, -75
1520603937438,C4,D2,50:0f:80:e3:79:60,eduroam, -65
1520603937438,C4,D2,50:0f:80:e3:79:6c,TU Delft Open Dagen, -76
1520603937438,C4,D2,38:90:a5:20:e9:0c,TU Delft Open Dagen, -61
1520603937438,C4,D2,50:0f:80:e3:74:21,TUvisitor, -78
1520603937438,C4,D2,50:0f:80:ee:6d:51,TUvisitor, -72
1520603937438,C4,D2,50:0f:80:ee:6d:5c,TU Delft Open Dagen, -80
1520603937438,C4,D2,50:0f:80:c4:5f:9f,eduroam, -91
1520603937438,C4,D2,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -85
1520603937438,C4,D2,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -79
1520603937438,C4,D2,38:90:a5:37:40:8f,eduroam, -72
1520603937438,C4,D2,50:0f:80:ee:6d:53,TU Delft Open Dagen, -72
1520603937438,C4,D2,38:90:a5:20:f0:fc,TU Delft Open Dagen, -75
1520603937438,C4,D2,50:0f:80:ee:6d:5d,tudelft-dastud, -79
1520603937438,C4,D2,50:0f:80:fd:7f:b2,tudelft-dastud, -78
1520603937438,C4,D2,38:90:a5:20:e9:03,TU Delft Open Dagen, -60
1520603937438,C4,D2,38:90:a5:20:e9:0f,eduroam, -61
1520603937438,C4,D2,50:0f:80:e3:74:22,tudelft-dastud, -78
1520603937438,C4,D2,38:90:a5:91:74:1e,TUvisitor, -86
1520603937438,C4,D2,38:90:a5:37:42:df,eduroam, -59
1520603937438,C4,D2,38:90:a5:20:e9:0e,TUvisitor, -61
1520603937438,C4,D2,50:0f:80:e3:79:6e,TUvisitor, -76
1520603937438,C4,D2,50:0f:80:c0:ce:22,tudelft-dastud, -73
1520603937438,C4,D2,38:90:a5:20:e9:01,TUvisitor, -63
1520603937438,C4,D2,50:0f:80:e3:79:61,TUvisitor, -65
1520603937438,C4,D2,38:90:a5:37:42:d2,tudelft-dastud, -66
1520603937438,C4,D2,50:0f:80:e3:74:23,TU Delft Open Dagen, -77
1520603937438,C4,D2,38:90:a5:8c:7c:d3,TU Delft Open Dagen, -78
1520603937438,C4,D2,50:0f:80:c4:60:0f,eduroam, -83
1520603937438,C4,D2,38:90:a5:91:74:1c,TU Delft Open Dagen, -87
