TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520606693757,C12,D1,38:90:a5:37:40:8d,tudelft-dastud, -81
1520606693757,C12,D1,50:0f:80:c4:5f:6d,tudelft-dastud, -70
1520606693757,C12,D1,50:0f:80:c0:ce:20,eduroam, -65
1520606693757,C12,D1,38:90:a5:8f:e7:0f,eduroam, -80
1520606693757,C12,D1,38:90:a5:8c:93:e0,eduroam, -67
1520606693757,C12,D1,50:0f:80:c4:60:0d,tudelft-dastud, -73
1520606693757,C12,D1,50:0f:80:fd:7f:5d,tudelft-dastud, -82
1520606693757,C12,D1,38:90:a5:00:09:43,TU Delft Open Dagen, -62
1520606693757,C12,D1,50:0f:80:fd:7f:50,eduroam, -66
1520606693757,C12,D1,50:0f:80:e3:79:63,TU Delft Open Dagen, -64
1520606693757,C12,D1,38:90:a5:06:ba:cc,TU Delft Open Dagen, -87
1520606693757,C12,D1,50:0f:80:fd:7f:53,TU Delft Open Dagen, -65
1520606693757,C12,D1,38:90:a5:8c:93:ed,tudelft-dastud, -73
1520606693757,C12,D1,38:90:a5:20:f0:ff,eduroam, -90
1520606693757,C12,D1,38:90:a5:9d:1b:1c,TU Delft Open Dagen, -90
1520606693757,C12,D1,50:0f:80:fd:7f:5f,eduroam, -82
1520606693757,C12,D1,50:0f:80:fd:7f:51,TUvisitor, -66
1520606693757,C12,D1,38:90:a5:8c:93:ec,TU Delft Open Dagen, -73
1520606693757,C12,D1,50:0f:80:fd:7f:bc,TU Delft Open Dagen, -80
1520606693757,C12,D1,38:90:a5:9d:1a:ee,TUvisitor, -92
1520606693757,C12,D1,50:0f:80:c0:ce:2e,TUvisitor, -65
1520606693757,C12,D1,50:0f:80:d8:ee:0d,tudelft-dastud, -88
1520606693757,C12,D1,50:0f:80:e3:7a:fc,TU Delft Open Dagen, -87
1520606693757,C12,D1,50:0f:80:d8:f4:2f,eduroam, -78
1520606693757,C12,D1,50:0f:80:d8:ee:01,TUvisitor, -76
1520606693757,C12,D1,00:25:9c:d5:69:e1,NetworkSecurity, -82
1520606693757,C12,D1,38:90:a5:9d:1b:3e,TUvisitor, -86
1520606693757,C12,D1,50:0f:80:c4:5f:9f,eduroam, -85
1520606693757,C12,D1,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -69
1520606693757,C12,D1,50:0f:80:c4:5f:63,TU Delft Open Dagen, -57
1520606693757,C12,D1,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -65
1520606693757,C12,D1,50:0f:80:c0:d6:8d,tudelft-dastud, -82
1520606693757,C12,D1,50:0f:80:e0:e6:df,eduroam, -87
1520606693757,C12,D1,50:0f:80:c9:58:7c,TU Delft Open Dagen, -72
1520606693757,C12,D1,38:90:a5:20:f0:fc,TU Delft Open Dagen, -92
1520606693757,C12,D1,50:0f:80:c0:ce:21,TUvisitor, -65
1520606693757,C12,D1,38:90:a5:91:7f:8f,eduroam, -73
1520606693757,C12,D1,50:0f:80:c4:5f:7e,TUvisitor, -74
1520606693757,C12,D1,38:90:a5:20:e9:03,TU Delft Open Dagen, -73
1520606693757,C12,D1,50:0f:80:c4:60:01,TUvisitor, -71
1520606693757,C12,D1,50:0f:80:c4:60:03,TU Delft Open Dagen, -71
1520606693757,C12,D1,38:90:a5:37:46:9e,TUvisitor, -86
1520606693757,C12,D1,50:0f:80:ee:6d:3e,TUvisitor, -81
1520606693757,C12,D1,50:0f:80:e0:e6:dc,TU Delft Open Dagen, -87
1520606693757,C12,D1,38:90:a5:9d:1b:3c,TU Delft Open Dagen, -87
1520606693757,C12,D1,38:90:a5:91:7f:83,TU Delft Open Dagen, -74
1520606693757,C12,D1,50:0f:80:e3:79:6e,TUvisitor, -63
1520606693757,C12,D1,38:90:a5:91:7f:8c,TU Delft Open Dagen, -73
1520606693757,C12,D1,50:0f:80:d8:ee:0e,TUvisitor, -87
1520606693757,C12,D1,50:0f:80:fd:84:4e,TUvisitor, -82
1520606693757,C12,D1,50:0f:80:c9:58:7e,TUvisitor, -70
