TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520615835538,C14,D1,38:90:a5:37:40:8c,TU Delft Open Dagen, -90
1520615835538,C14,D1,38:90:a5:8f:e7:0e,TUvisitor, -91
1520615835538,C14,D1,38:90:a5:20:f0:fe,TUvisitor, -81
1520615835538,C14,D1,50:0f:80:c0:ce:20,eduroam, -49
1520615835538,C14,D1,38:90:a5:8f:e7:03,TU Delft Open Dagen, -80
1520615835538,C14,D1,50:0f:80:fd:84:4d,tudelft-dastud, -68
1520615835538,C14,D1,50:0f:80:e3:7a:f1,TUvisitor, -78
1520615835538,C14,D1,50:0f:80:c4:60:0d,tudelft-dastud, -69
1520615835538,C14,D1,50:0f:80:fd:85:cf,eduroam, -80
1520615835538,C14,D1,50:0f:80:d8:f3:7e,TUvisitor, -74
1520615835538,C14,D1,50:0f:80:c0:d6:83,TU Delft Open Dagen, -77
1520615835538,C14,D1,38:90:a5:20:f1:1e,TUvisitor, -84
1520615835538,C14,D1,50:0f:80:fd:7f:53,TU Delft Open Dagen, -71
1520615835538,C14,D1,38:90:a5:8c:93:ed,tudelft-dastud, -77
1520615835538,C14,D1,e0:3f:49:09:d9:9c,TRIBLER, -90
1520615835538,C14,D1,38:90:a5:9d:1b:1c,TU Delft Open Dagen, -77
1520615835538,C14,D1,50:0f:80:fd:7f:5f,eduroam, -88
1520615835538,C14,D1,38:90:a5:8c:93:ec,TU Delft Open Dagen, -78
1520615835538,C14,D1,5c:96:9d:65:76:8d,SLDE-™-2, -67
1520615835538,C14,D1,50:0f:80:fd:85:cd,tudelft-dastud, -79
1520615835538,C14,D1,38:90:a5:20:f1:11,TUvisitor, -80
1520615835538,C14,D1,38:90:a5:37:46:9f,eduroam, -77
1520615835538,C14,D1,50:0f:80:fd:7f:bc,TU Delft Open Dagen, -69
1520615835538,C14,D1,50:0f:80:fe:3f:82,tudelft-dastud, -72
1520615835538,C14,D1,38:90:a5:37:42:dc,TU Delft Open Dagen, -88
1520615835538,C14,D1,38:90:a5:9d:1a:ee,TUvisitor, -83
1520615835538,C14,D1,38:90:a5:20:f1:12,tudelft-dastud, -79
1520615835538,C14,D1,50:0f:80:c0:ce:2e,TUvisitor, -52
1520615835538,C14,D1,50:0f:80:d8:ee:0d,tudelft-dastud, -66
1520615835538,C14,D1,50:0f:80:ea:c8:ef,eduroam, -90
1520615835538,C14,D1,38:90:a5:20:f1:13,TU Delft Open Dagen, -79
1520615835538,C14,D1,50:0f:80:c0:d6:81,TUvisitor, -77
1520615835538,C14,D1,50:0f:80:e3:7a:fe,TUvisitor, -78
1520615835538,C14,D1,50:0f:80:e0:e6:de,TUvisitor, -87
1520615835538,C14,D1,38:90:a5:20:f1:1d,tudelft-dastud, -85
1520615835538,C14,D1,50:0f:80:d8:f4:2f,eduroam, -81
1520615835538,C14,D1,38:90:a5:74:ad:1f,eduroam, -87
1520615835538,C14,D1,38:90:a5:00:01:8d,tudelft-dastud, -83
1520615835538,C14,D1,50:0f:80:c4:5f:9f,eduroam, -79
1520615835538,C14,D1,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -68
1520615835538,C14,D1,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -51
1520615835538,C14,D1,38:90:a5:37:46:93,TU Delft Open Dagen, -71
1520615835538,C14,D1,38:90:a5:06:ab:6d,tudelft-dastud, -88
1520615835538,C14,D1,38:90:a5:20:f0:fc,TU Delft Open Dagen, -81
1520615835538,C14,D1,50:0f:80:c9:58:7c,TU Delft Open Dagen, -85
1520615835538,C14,D1,50:0f:80:c0:ce:21,TUvisitor, -49
1520615835538,C14,D1,38:90:a5:20:e9:03,TU Delft Open Dagen, -65
1520615835538,C14,D1,38:90:a5:20:f1:1c,TU Delft Open Dagen, -85
1520615835538,C14,D1,50:0f:80:d8:f3:70,eduroam, -73
1520615835538,C14,D1,38:90:a5:37:46:9e,TUvisitor, -76
1520615835538,C14,D1,50:0f:80:fe:3f:81,TUvisitor, -70
1520615835538,C14,D1,50:0f:80:e0:e6:dc,TU Delft Open Dagen, -87
1520615835538,C14,D1,50:0f:80:ee:6d:3e,TUvisitor, -92
1520615835538,C14,D1,50:0f:80:fe:3f:8c,TU Delft Open Dagen, -79
1520615835538,C14,D1,38:90:a5:37:46:9d,tudelft-dastud, -75
1520615835538,C14,D1,50:0f:80:d8:ee:0e,TUvisitor, -66
1520615835538,C14,D1,38:90:a5:9d:1a:e0,eduroam, -68
1520615835538,C14,D1,50:0f:80:fe:3f:83,TU Delft Open Dagen, -70
1520615835538,C14,D1,38:90:a5:20:e9:0e,TUvisitor, -72
1520615835538,C14,D1,50:0f:80:fd:7f:b0,eduroam, -74
1520615835538,C14,D1,50:0f:80:e3:79:6e,TUvisitor, -76
1520615835538,C14,D1,38:90:a5:9d:1b:1e,TUvisitor, -78
1520615835538,C14,D1,38:90:a5:91:7f:8c,TU Delft Open Dagen, -89
1520615835538,C14,D1,38:90:a5:91:7f:8e,TUvisitor, -89
1520615835538,C14,D1,50:0f:80:c4:60:0f,eduroam, -67
1520615835538,C14,D1,50:0f:80:d8:ee:0c,TU Delft Open Dagen, -67
1520615835538,C14,D1,50:0f:80:ee:64:fe,TUvisitor, -92
1520615835538,C14,D1,50:0f:80:c4:5f:62,tudelft-dastud, -69
1520615835538,C14,D1,50:0f:80:c0:d6:8f,eduroam, -83
1520615835538,C14,D1,38:90:a5:37:42:dd,tudelft-dastud, -88
1520615835538,C14,D1,38:90:a5:37:42:de,TUvisitor, -88
1520615835538,C14,D1,50:0f:80:c4:5f:6f,eduroam, -69
1520615835538,C14,D1,50:0f:80:c4:60:0c,TU Delft Open Dagen, -68
1520615835538,C14,D1,50:0f:80:c0:d6:8c,TU Delft Open Dagen, -82
1520615835538,C14,D1,50:0f:80:c4:5f:9c,TU Delft Open Dagen, -79
1520615835538,C14,D1,50:0f:80:d8:f3:7d,tudelft-dastud, -75
1520615835538,C14,D1,38:90:a5:20:e9:0d,tudelft-dastud, -72
1520615835538,C14,D1,38:90:a5:8f:e7:0c,TU Delft Open Dagen, -92
1520615835538,C14,D1,50:0f:80:d8:f3:72,tudelft-dastud, -72
1520615835538,C14,D1,50:0f:80:d8:f3:7c,TU Delft Open Dagen, -75
1520615835538,C14,D1,38:90:a5:8c:93:ee,TUvisitor, -79
1520615835538,C14,D1,38:90:a5:00:09:4e,TUvisitor, -89
1520615835538,C14,D1,38:90:a5:9d:1b:12,tudelft-dastud, -80
1520615835538,C14,D1,50:0f:80:d8:ee:0f,eduroam, -66
1520615835538,C14,D1,50:0f:80:fd:7f:bf,eduroam, -68
1520615835538,C14,D1,50:0f:80:e3:7a:f3,TU Delft Open Dagen, -78
1520615835538,C14,D1,38:90:a5:8c:8c:de,TUvisitor, -88
1520615835538,C14,D1,38:90:a5:9d:1a:ef,eduroam, -83
1520615835538,C14,D1,38:90:a5:8c:5d:cd,tudelft-dastud, -89
1520615835538,C14,D1,50:0f:80:fd:7f:b3,TU Delft Open Dagen, -74
1520615835538,C14,D1,50:0f:80:c4:5f:7c,TU Delft Open Dagen, -84
1520615835538,C14,D1,38:90:a5:8c:5d:ce,TUvisitor, -89
1520615835538,C14,D1,50:0f:80:fd:84:3d,tudelft-dastud, -92
1520615835538,C14,D1,50:0f:80:e3:79:6c,TU Delft Open Dagen, -76
1520615835538,C14,D1,38:90:a5:20:e9:0c,TU Delft Open Dagen, -71
1520615835538,C14,D1,50:0f:80:fd:85:0e,TUvisitor, -79
