TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1522849133960,C2,D1,38:90:a5:37:40:8d,tudelft-dastud, -85
1522849133960,C2,D1,50:0f:80:c4:5f:6d,tudelft-dastud, -90
1522849133960,C2,D1,50:0f:80:c4:5f:6e,TUvisitor, -89
1522849133960,C2,D1,38:90:a5:20:e9:0d,tudelft-dastud, -58
1522849133960,C2,D1,38:90:a5:37:42:d1,TUvisitor, -67
1522849133960,C2,D1,38:90:a5:20:f0:fe,TUvisitor, -74
1522849133960,C2,D1,50:0f:80:c4:60:0d,tudelft-dastud, -81
1522849133960,C2,D1,38:90:a5:37:40:8e,TUvisitor, -87
1522849133960,C2,D1,50:0f:80:fd:7f:bf,eduroam, -64
1522849133960,C2,D1,50:0f:80:e3:79:6d,tudelft-dastud, -88
1522849133960,C2,D1,50:0f:80:fd:7f:bd,tudelft-dastud, -64
1522849133960,C2,D1,e0:3f:49:09:d9:9c,TRIBLER, -88
1522849133960,C2,D1,38:90:a5:20:e9:02,tudelft-dastud, -57
1522849133960,C2,D1,38:90:a5:20:f0:ff,eduroam, -74
1522849133960,C2,D1,5c:96:9d:65:76:8d,SLDE-™-2, -63
1522849133960,C2,D1,38:90:a5:20:e9:00,eduroam, -56
1522849133960,C2,D1,50:0f:80:fe:3f:8e,TUvisitor, -90
1522849133960,C2,D1,38:90:a5:37:46:9f,eduroam, -89
1522849133960,C2,D1,50:0f:80:e3:7a:f2,tudelft-dastud, -77
1522849133960,C2,D1,50:0f:80:fd:7f:be,TUvisitor, -64
1522849133960,C2,D1,38:90:a5:9d:1a:ee,TUvisitor, -88
1522849133960,C2,D1,38:90:a5:20:f0:fd,tudelft-dastud, -75
1522849133960,C2,D1,50:0f:80:c0:ce:2e,TUvisitor, -72
1522849133960,C2,D1,38:90:a5:37:40:82,tudelft-dastud, -79
1522849133960,C2,D1,50:0f:80:e3:7a:fe,TUvisitor, -90
1522849133960,C2,D1,38:90:a5:20:f0:f0,eduroam, -71
1522849133960,C2,D1,50:0f:80:fe:3f:8d,tudelft-dastud, -91
1522849133960,C2,D1,38:90:a5:20:f0:f1,TUvisitor, -71
1522849133960,C2,D1,c8:e0:eb:18:89:a3,Thuis ;), -63
1522849133960,C2,D1,38:90:a5:37:40:8f,eduroam, -86
