TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520605904379,C11,D3,38:90:a5:37:40:83,TU Delft Open Dagen, -67
1520605904379,C11,D3,38:90:a5:37:40:8d,tudelft-dastud, -69
1520605904379,C11,D3,38:90:a5:37:42:d0,eduroam, -70
1520605904379,C11,D3,50:0f:80:fd:7f:52,tudelft-dastud, -70
1520605904379,C11,D3,38:90:a5:37:40:8c,TU Delft Open Dagen, -69
1520605904379,C11,D3,50:0f:80:c4:5f:6d,tudelft-dastud, -80
1520605904379,C11,D3,50:0f:80:c4:5f:60,eduroam, -70
1520605904379,C11,D3,50:0f:80:c4:5f:6e,TUvisitor, -78
1520605904379,C11,D3,38:90:a5:8f:e7:02,tudelft-dastud, -79
1520605904379,C11,D3,50:0f:80:d8:f3:7d,tudelft-dastud, -83
1520605904379,C11,D3,38:90:a5:20:e9:0d,tudelft-dastud, -83
1520605904379,C11,D3,38:90:a5:37:42:d1,TUvisitor, -71
1520605904379,C11,D3,50:0f:80:c4:60:0d,tudelft-dastud, -84
1520605904379,C11,D3,38:90:a5:8c:7c:d1,TUvisitor, -76
1520605904379,C11,D3,50:0f:80:fd:7f:5d,tudelft-dastud, -78
1520605904379,C11,D3,50:0f:80:d8:f3:7c,TU Delft Open Dagen, -84
1520605904379,C11,D3,38:90:a5:8c:93:ee,TUvisitor, -84
1520605904379,C11,D3,50:0f:80:d8:f3:7e,TUvisitor, -84
1520605904379,C11,D3,38:90:a5:00:09:4e,TUvisitor, -86
1520605904379,C11,D3,38:90:a5:37:40:8e,TUvisitor, -70
1520605904379,C11,D3,38:90:a5:00:09:43,TU Delft Open Dagen, -71
1520605904379,C11,D3,50:0f:80:e3:79:6d,tudelft-dastud, -46
1520605904379,C11,D3,50:0f:80:e3:79:62,tudelft-dastud, -50
1520605904379,C11,D3,50:0f:80:e3:79:63,TU Delft Open Dagen, -50
1520605904379,C11,D3,50:0f:80:e3:79:6f,eduroam, -45
1520605904379,C11,D3,50:0f:80:fd:7f:53,TU Delft Open Dagen, -69
1520605904379,C11,D3,38:90:a5:8c:93:ed,tudelft-dastud, -83
1520605904379,C11,D3,50:0f:80:fd:7f:5f,eduroam, -78
1520605904379,C11,D3,50:0f:80:fd:7f:51,TUvisitor, -69
1520605904379,C11,D3,38:90:a5:8c:93:ec,TU Delft Open Dagen, -84
1520605904379,C11,D3,50:0f:80:fd:7f:bc,TU Delft Open Dagen, -91
1520605904379,C11,D3,38:90:a5:9d:0f:32,tudelft-dastud, -76
1520605904379,C11,D3,38:90:a5:37:42:dc,TU Delft Open Dagen, -73
1520605904379,C11,D3,50:0f:80:c0:ce:2e,TUvisitor, -85
1520605904379,C11,D3,38:90:a5:37:40:82,tudelft-dastud, -68
1520605904379,C11,D3,50:0f:80:e3:73:fe,TUvisitor, -90
1520605904379,C11,D3,50:0f:80:e3:79:60,eduroam, -50
1520605904379,C11,D3,84:16:f9:69:1f:18,South_Kensington, -83
1520605904379,C11,D3,50:0f:80:e3:79:6c,TU Delft Open Dagen, -45
1520605904379,C11,D3,50:0f:80:fd:7f:5c,TU Delft Open Dagen, -79
1520605904379,C11,D3,38:90:a5:8c:93:ef,eduroam, -84
1520605904379,C11,D3,38:90:a5:00:09:4c,TU Delft Open Dagen, -86
1520605904379,C11,D3,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -80
1520605904379,C11,D3,50:0f:80:c4:5f:63,TU Delft Open Dagen, -71
1520605904379,C11,D3,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -86
1520605904379,C11,D3,38:90:a5:37:40:8f,eduroam, -69
1520605904379,C11,D3,50:0f:80:c9:58:73,TU Delft Open Dagen, -79
1520605904379,C11,D3,50:0f:80:c0:ce:23,TU Delft Open Dagen, -81
1520605904379,C11,D3,50:0f:80:c4:5f:61,TUvisitor, -70
1520605904379,C11,D3,c4:b3:01:cd:f6:27,Gio's Mac Wifi, -84
1520605904379,C11,D3,50:0f:80:c0:ce:21,TUvisitor, -79
1520605904379,C11,D3,38:90:a5:00:09:41,TUvisitor, -71
1520605904379,C11,D3,50:0f:80:e3:73:f0,eduroam, -79
1520605904379,C11,D3,50:0f:80:e3:73:f1,TUvisitor, -79
1520605904379,C11,D3,38:90:a5:37:42:df,eduroam, -72
1520605904379,C11,D3,50:0f:80:e3:73:f2,tudelft-dastud, -79
1520605904379,C11,D3,5c:96:9d:65:76:8e,SLDE-™-2 5GHz, -92
1520605904379,C11,D3,50:0f:80:e3:73:f3,TU Delft Open Dagen, -79
1520605904379,C11,D3,50:0f:80:e3:79:6e,TUvisitor, -45
1520605904379,C11,D3,38:90:a5:20:e9:0e,TUvisitor, -84
1520605904379,C11,D3,38:90:a5:91:7f:8c,TU Delft Open Dagen, -84
1520605904379,C11,D3,50:0f:80:c0:ce:22,tudelft-dastud, -79
1520605904379,C11,D3,38:90:a5:8c:7c:df,eduroam, -89
1520605904379,C11,D3,38:90:a5:20:e9:01,TUvisitor, -71
1520605904379,C11,D3,38:90:a5:8c:7c:dc,TU Delft Open Dagen, -87
1520605904379,C11,D3,50:0f:80:e3:79:61,TUvisitor, -50
1520605904379,C11,D3,38:90:a5:37:42:d2,tudelft-dastud, -70
1520605904379,C11,D3,38:90:a5:91:7f:8e,TUvisitor, -85
1520605904379,C11,D3,38:90:a5:8c:7c:d3,TU Delft Open Dagen, -76
1520605904379,C11,D3,50:0f:80:c4:60:0f,eduroam, -84
1520605904379,C11,D3,38:90:a5:37:42:d3,TU Delft Open Dagen, -71
1520605904379,C11,D3,38:90:a5:00:09:42,tudelft-dastud, -71
1520605904379,C11,D3,38:90:a5:37:40:81,TUvisitor, -66
1520605904379,C11,D3,38:90:a5:37:42:dd,tudelft-dastud, -73
1520605904379,C11,D3,38:90:a5:37:42:de,TUvisitor, -71
