TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1522849247810,C2,D3,38:90:a5:37:40:8d,tudelft-dastud, -81
1522849247810,C2,D3,50:0f:80:c4:5f:6d,tudelft-dastud, -90
1522849247810,C2,D3,50:0f:80:c4:5f:6e,TUvisitor, -90
1522849247810,C2,D3,38:90:a5:20:e9:0d,tudelft-dastud, -58
1522849247810,C2,D3,38:90:a5:20:f0:fe,TUvisitor, -86
1522849247810,C2,D3,50:0f:80:c0:ce:20,eduroam, -77
1522849247810,C2,D3,50:0f:80:e3:7a:f1,TUvisitor, -74
1522849247810,C2,D3,50:0f:80:c4:60:0d,tudelft-dastud, -84
1522849247810,C2,D3,50:0f:80:fd:6d:7e,TUvisitor, -87
1522849247810,C2,D3,38:90:a5:37:40:8e,TUvisitor, -80
1522849247810,C2,D3,50:0f:80:d8:ee:0f,eduroam, -89
1522849247810,C2,D3,50:0f:80:fd:7f:bf,eduroam, -62
1522849247810,C2,D3,50:0f:80:e3:79:6f,eduroam, -86
1522849247810,C2,D3,50:0f:80:fd:7f:bd,tudelft-dastud, -62
1522849247810,C2,D3,e0:3f:49:09:d9:9c,TRIBLER, -90
1522849247810,C2,D3,38:90:a5:20:e9:02,tudelft-dastud, -54
1522849247810,C2,D3,38:90:a5:20:f0:ff,eduroam, -71
1522849247810,C2,D3,50:0f:80:c4:60:02,tudelft-dastud, -77
1522849247810,C2,D3,5c:96:9d:65:76:8d,SLDE-™-2, -63
1522849247810,C2,D3,38:90:a5:20:e9:00,eduroam, -55
1522849247810,C2,D3,38:90:a5:37:46:9f,eduroam, -89
1522849247810,C2,D3,50:0f:80:e3:7a:f2,tudelft-dastud, -74
1522849247810,C2,D3,50:0f:80:fd:7f:be,TUvisitor, -61
1522849247810,C2,D3,38:90:a5:9d:1a:ee,TUvisitor, -90
1522849247810,C2,D3,50:0f:80:c0:ce:2e,TUvisitor, -76
1522849247810,C2,D3,50:0f:80:e3:7a:fe,TUvisitor, -85
1522849247810,C2,D3,c8:e0:eb:18:89:a3,Thuis ;), -57
1522849247810,C2,D3,38:90:a5:37:40:8f,eduroam, -79
1522849247810,C2,D3,50:0f:80:c0:ce:2f,eduroam, -76
1522849247810,C2,D3,50:0f:80:c0:ce:21,TUvisitor, -77
1522849247810,C2,D3,38:90:a5:8c:90:ef,eduroam, -86
1522849247810,C2,D3,50:0f:80:fd:7f:b2,tudelft-dastud, -62
1522849247810,C2,D3,38:90:a5:20:e9:0f,eduroam, -60
1522849247810,C2,D3,50:0f:80:fd:7f:b1,TUvisitor, -63
1522849247810,C2,D3,50:0f:80:e3:7a:f0,eduroam, -75
1522849247810,C2,D3,38:90:a5:9d:1b:10,eduroam, -74
1522849247810,C2,D3,38:90:a5:37:46:9e,TUvisitor, -89
1522849247810,C2,D3,38:90:a5:8c:90:ed,tudelft-dastud, -86
1522849247810,C2,D3,5c:96:9d:65:76:8e,SLDE-™-2 5GHz, -62
1522849247810,C2,D3,38:90:a5:37:46:9d,tudelft-dastud, -89
1522849247810,C2,D3,38:90:a5:20:e9:0e,TUvisitor, -58
1522849247810,C2,D3,50:0f:80:fd:7f:b0,eduroam, -62
1522849247810,C2,D3,38:90:a5:9d:1a:e0,eduroam, -77
1522849247810,C2,D3,50:0f:80:e3:79:6e,TUvisitor, -86
1522849247810,C2,D3,50:0f:80:d8:ee:0e,TUvisitor, -88
1522849247810,C2,D3,50:0f:80:c0:ce:22,tudelft-dastud, -77
1522849247810,C2,D3,38:90:a5:8c:90:ee,TUvisitor, -87
1522849247810,C2,D3,38:90:a5:9d:1a:e2,tudelft-dastud, -76
1522849247810,C2,D3,e0:3f:49:09:d9:98,TRIBLER, -81
1522849247810,C2,D3,38:90:a5:20:e9:01,TUvisitor, -55
1522849247810,C2,D3,38:90:a5:37:42:dd,tudelft-dastud, -75
1522849247810,C2,D3,38:90:a5:37:42:de,TUvisitor, -76
1522849247810,C2,D3,38:90:a5:9d:1a:ed,tudelft-dastud, -89
1522849247810,C2,D3,50:0f:80:c4:60:0e,TUvisitor, -85
1522849247810,C2,D3,50:0f:80:c0:ce:2d,tudelft-dastud, -76
1522849252810,C2,D3,38:90:a5:37:40:8d,tudelft-dastud, -86
1522849252810,C2,D3,50:0f:80:c4:5f:6d,tudelft-dastud, -89
1522849252810,C2,D3,38:90:a5:91:74:1f,eduroam, -90
1522849252810,C2,D3,50:0f:80:c4:5f:6e,TUvisitor, -89
1522849252810,C2,D3,38:90:a5:20:e9:0d,tudelft-dastud, -61
1522849252810,C2,D3,38:90:a5:37:42:d1,TUvisitor, -65
1522849252810,C2,D3,38:90:a5:20:f0:fe,TUvisitor, -71
1522849252810,C2,D3,50:0f:80:c0:ce:20,eduroam, -80
1522849252810,C2,D3,50:0f:80:c4:60:0d,tudelft-dastud, -83
1522849252810,C2,D3,50:0f:80:fd:6d:7e,TUvisitor, -88
1522849252810,C2,D3,38:90:a5:9d:1b:12,tudelft-dastud, -74
1522849252810,C2,D3,38:90:a5:37:40:8e,TUvisitor, -84
1522849252810,C2,D3,50:0f:80:fd:7f:bf,eduroam, -63
1522849252810,C2,D3,50:0f:80:e3:79:6f,eduroam, -88
1522849252810,C2,D3,38:90:a5:91:74:1d,tudelft-dastud, -90
1522849252810,C2,D3,50:0f:80:fd:7f:bd,tudelft-dastud, -63
1522849252810,C2,D3,e0:3f:49:09:d9:9c,TRIBLER, -89
1522849252810,C2,D3,38:90:a5:20:e9:02,tudelft-dastud, -63
