TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1522849341927,C2,D1,38:90:a5:37:40:8d,tudelft-dastud, -82
1522849341927,C2,D1,50:0f:80:c4:5f:6d,tudelft-dastud, -90
1522849341927,C2,D1,50:0f:80:c4:5f:6e,TUvisitor, -89
1522849341927,C2,D1,38:90:a5:20:e9:0d,tudelft-dastud, -54
1522849341927,C2,D1,38:90:a5:20:f0:fe,TUvisitor, -72
1522849341927,C2,D1,50:0f:80:c0:ce:20,eduroam, -73
1522849341927,C2,D1,50:0f:80:c4:60:0d,tudelft-dastud, -81
1522849341927,C2,D1,50:0f:80:fd:6d:7e,TUvisitor, -89
1522849341927,C2,D1,38:90:a5:9d:1b:12,tudelft-dastud, -74
1522849341927,C2,D1,38:90:a5:37:40:8e,TUvisitor, -81
1522849341927,C2,D1,50:0f:80:fd:7f:bf,eduroam, -64
1522849341927,C2,D1,50:0f:80:e3:79:6d,tudelft-dastud, -89
1522849341927,C2,D1,50:0f:80:e3:79:6f,eduroam, -89
1522849341927,C2,D1,50:0f:80:fd:7f:bd,tudelft-dastud, -64
1522849341927,C2,D1,e0:3f:49:09:d9:9c,TRIBLER, -91
1522849341927,C2,D1,38:90:a5:20:e9:02,tudelft-dastud, -56
1522849341927,C2,D1,38:90:a5:20:f0:ff,eduroam, -71
1522849341927,C2,D1,5c:96:9d:65:76:8d,SLDE-™-2, -70
1522849341927,C2,D1,38:90:a5:20:e9:00,eduroam, -56
1522849341927,C2,D1,38:90:a5:9d:1a:e1,TUvisitor, -75
1522849341927,C2,D1,38:90:a5:37:46:9f,eduroam, -86
1522849341927,C2,D1,50:0f:80:fd:7f:be,TUvisitor, -63
1522849341927,C2,D1,38:90:a5:20:f0:fd,tudelft-dastud, -71
1522849341927,C2,D1,38:90:a5:20:f0:f0,eduroam, -71
1522849341927,C2,D1,38:90:a5:9d:1b:11,TUvisitor, -74
1522849341927,C2,D1,38:90:a5:20:f0:f1,TUvisitor, -70
1522849341927,C2,D1,c8:e0:eb:18:89:a3,Thuis ;), -59
1522849341927,C2,D1,38:90:a5:37:40:8f,eduroam, -81
1522849341927,C2,D1,50:0f:80:c0:ce:2f,eduroam, -82
1522849341927,C2,D1,50:0f:80:c0:ce:21,TUvisitor, -73
1522849341927,C2,D1,38:90:a5:8c:90:ef,eduroam, -89
1522849341927,C2,D1,50:0f:80:fd:7f:b2,tudelft-dastud, -63
1522849341927,C2,D1,38:90:a5:20:e9:0f,eduroam, -56
1522849341927,C2,D1,50:0f:80:fd:7f:b1,TUvisitor, -63
1522849341927,C2,D1,38:90:a5:20:f0:f2,tudelft-dastud, -71
1522849341927,C2,D1,38:90:a5:37:46:9e,TUvisitor, -85
1522849341927,C2,D1,38:90:a5:91:74:1e,TUvisitor, -88
1522849341927,C2,D1,38:90:a5:37:42:df,eduroam, -78
1522849341927,C2,D1,38:90:a5:8c:90:ed,tudelft-dastud, -89
1522849341927,C2,D1,5c:96:9d:65:76:8e,SLDE-™-2 5GHz, -63
1522849341927,C2,D1,38:90:a5:37:46:9d,tudelft-dastud, -85
1522849341927,C2,D1,38:90:a5:20:e9:0e,TUvisitor, -54
1522849341927,C2,D1,50:0f:80:fd:7f:b0,eduroam, -62
1522849341927,C2,D1,50:0f:80:c0:ce:22,tudelft-dastud, -73
1522849341927,C2,D1,38:90:a5:8c:90:ee,TUvisitor, -89
1522849341927,C2,D1,38:90:a5:9d:1a:e2,tudelft-dastud, -75
1522849341927,C2,D1,e0:3f:49:09:d9:98,TRIBLER, -73
1522849341927,C2,D1,38:90:a5:91:74:12,tudelft-dastud, -79
1522849341927,C2,D1,38:90:a5:20:e9:01,TUvisitor, -56
1522849341927,C2,D1,50:0f:80:c4:60:0f,eduroam, -81
1522849341927,C2,D1,38:90:a5:91:74:11,TUvisitor, -79
1522849341927,C2,D1,38:90:a5:37:42:de,TUvisitor, -77
1522849341927,C2,D1,50:0f:80:c4:5f:6f,eduroam, -89
1522849341927,C2,D1,50:0f:80:c4:60:0e,TUvisitor, -81
1522849341927,C2,D1,50:0f:80:c0:ce:2d,tudelft-dastud, -81
1522849316919,C2,D1,38:90:a5:37:40:8d,tudelft-dastud, -82
1522849316919,C2,D1,50:0f:80:c4:5f:6d,tudelft-dastud, -89
1522849316919,C2,D1,38:90:a5:91:74:1f,eduroam, -90
1522849316919,C2,D1,50:0f:80:c4:5f:6e,TUvisitor, -88
1522849316919,C2,D1,38:90:a5:20:e9:0d,tudelft-dastud, -54
1522849316919,C2,D1,38:90:a5:20:f0:fe,TUvisitor, -70
1522849316919,C2,D1,50:0f:80:c0:ce:20,eduroam, -76
1522849316919,C2,D1,50:0f:80:c4:60:0d,tudelft-dastud, -82
1522849316919,C2,D1,38:90:a5:37:40:8e,TUvisitor, -82
1522849316919,C2,D1,50:0f:80:fd:7f:bf,eduroam, -61
1522849316919,C2,D1,38:90:a5:91:74:1d,tudelft-dastud, -88
1522849316919,C2,D1,50:0f:80:e3:79:6f,eduroam, -89
