TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1522851467276,C1,D3,38:90:a5:37:40:8d,tudelft-dastud, -91
1522851467276,C1,D3,50:0f:80:c4:5f:6e,TUvisitor, -87
1522851467276,C1,D3,50:0f:80:fd:84:e1,TUvisitor, -79
1522851467276,C1,D3,38:90:a5:20:e9:0d,tudelft-dastud, -68
1522851467276,C1,D3,38:90:a5:20:f0:fe,TUvisitor, -64
1522851467276,C1,D3,38:90:a5:37:42:d1,TUvisitor, -75
1522851467276,C1,D3,50:0f:80:e3:7a:f1,TUvisitor, -76
1522851467276,C1,D3,50:0f:80:c4:60:0d,tudelft-dastud, -78
1522851467276,C1,D3,38:90:a5:9d:1b:12,tudelft-dastud, -70
1522851467276,C1,D3,38:90:a5:37:40:8e,TUvisitor, -91
1522851467276,C1,D3,50:0f:80:fd:7f:bf,eduroam, -60
1522851467276,C1,D3,50:0f:80:c4:60:00,eduroam, -78
1522851467276,C1,D3,50:0f:80:fd:7f:bd,tudelft-dastud, -59
1522851467276,C1,D3,e0:3f:49:09:d9:9c,TRIBLER, -87
1522851467276,C1,D3,38:90:a5:20:f0:ff,eduroam, -64
1522851467276,C1,D3,38:90:a5:20:e9:02,tudelft-dastud, -71
1522851467276,C1,D3,50:0f:80:c4:60:02,tudelft-dastud, -78
1522851467276,C1,D3,5c:96:9d:65:76:8d,SLDE-™-2, -62
1522851467276,C1,D3,38:90:a5:9d:1b:1d,tudelft-dastud, -73
1522851467276,C1,D3,38:90:a5:20:e9:00,eduroam, -61
1522851467276,C1,D3,50:0f:80:fe:3f:8e,TUvisitor, -87
1522851467276,C1,D3,38:90:a5:37:46:9f,eduroam, -88
1522851467276,C1,D3,38:90:a5:8c:90:e1,TUvisitor, -79
1522851467276,C1,D3,50:0f:80:e3:7a:fd,tudelft-dastud, -84
1522851467276,C1,D3,50:0f:80:fd:7f:be,TUvisitor, -59
1522851467276,C1,D3,38:90:a5:9d:1a:ee,TUvisitor, -84
1522851467276,C1,D3,38:90:a5:20:f0:fd,tudelft-dastud, -63
1522851467276,C1,D3,50:0f:80:fd:6d:71,TUvisitor, -74
1522851467276,C1,D3,50:0f:80:e3:7a:fe,TUvisitor, -82
1522851467276,C1,D3,38:90:a5:9d:1b:11,TUvisitor, -70
1522851467276,C1,D3,50:0f:80:fe:3f:8d,tudelft-dastud, -86
1522851467276,C1,D3,50:0f:80:fd:6d:72,tudelft-dastud, -73
1522851467276,C1,D3,c8:e0:eb:18:89:a3,Thuis ;), -65
1522851467276,C1,D3,38:90:a5:37:40:8f,eduroam, -91
1522851467276,C1,D3,50:0f:80:c0:ce:21,TUvisitor, -76
1522851467276,C1,D3,50:0f:80:fd:7f:b2,tudelft-dastud, -56
1522851467276,C1,D3,38:90:a5:20:e9:0f,eduroam, -70
1522851467276,C1,D3,50:0f:80:c4:60:01,TUvisitor, -77
1522851467276,C1,D3,50:0f:80:fd:7f:b1,TUvisitor, -57
1522851467276,C1,D3,38:90:a5:37:46:9e,TUvisitor, -88
1522851467276,C1,D3,5c:96:9d:65:76:8e,SLDE-™-2 5GHz, -62
1522851467276,C1,D3,50:0f:80:e3:7a:ff,eduroam, -83
1522851467276,C1,D3,38:90:a5:37:46:9d,tudelft-dastud, -87
1522851467276,C1,D3,50:0f:80:fd:7f:b0,eduroam, -57
